gnssId,svId,sigId,freqId,numWords,chn,version,reserved0,dwrd_01,dwrd_02,dwrd_03,dwrd_04,dwrd_05,dwrd_06,dwrd_07,dwrd_08,dwrd_09,dwrd_10
3,8,2,0,10,64,2,67,948969826,404754661,417323164,488614968,297535408,544863670,43876472,573301524,214740684,658087995
3,13,0,0,10,11,2,244,948969826,404755946,501219392,981690262,315100030,754474229,35127328,637330092,965521020,880845044
3,13,2,0,10,66,2,67,948969826,404755946,501219392,981690262,315100030,754474229,35127328,637330092,965521020,880845044
2,29,1,0,8,36,2,0,88530624,51412383,1879747628,3278536704,2863307102,1589928938,2863293601,2738946048,,
2,19,1,0,8,38,2,0,88530624,51412159,671788076,3278536704,2863300608,42,2863288199,2818523136,,
2,33,1,0,8,48,2,0,88530624,51412095,134917164,3278536704,2863306846,1589928938,2863297130,302055424,,
2,26,1,0,8,22,2,0,88530624,51411966,3893013548,3278536704,2863308190,1589928938,2863290542,968949760,,
1,128,0,0,9,3,2,40,3338404096,1094247,3909091360,3222536192,0,0,0,260824448,0,
1,129,0,0,9,18,2,244,3328480583,3690598655,0,1024,0,0,0,826226944,0,
2,33,5,0,8,72,2,0,9786709,1431655765,1431655765,1431846912,2575761408,42,2863309162,2055159808,,
6,9,0,5,4,14,2,0,714702848,270336,2099200,44826625,,,,,,
6,16,0,6,4,15,2,0,714768384,270336,1050624,44826625,,,,,,
6,21,0,11,4,16,2,0,714768384,139264,2099200,44826625,,,,,,
6,21,2,11,4,88,2,0,714768384,139264,2099200,44826625,,,,,,
6,16,2,6,4,90,2,0,714768384,270336,1050624,44826625,,,,,,
6,9,2,5,4,92,2,0,714702848,270336,2099200,44826625,,,,,,
6,255,0,2,4,35,2,0,714670080,8704,7067648,44826625,,,,,,
2,19,5,0,8,68,2,0,9786709,1431655765,1431655765,1431846912,2575761408,42,2863309162,2055159808,,
2,29,5,0,8,69,2,0,9786709,1431655765,1431655765,1431846912,2575761408,42,2863309162,2055159808,,
6,20,0,9,4,17,2,0,714768384,270336,2101248,44826625,,,,,,
2,26,5,0,8,73,2,0,9786709,1431655765,1431655765,1431846912,2575761408,42,2863309162,2055159808,,
1,128,0,0,9,3,2,40,1399214448,117407747,4269900161,25500594,502874367,4010049568,541073734,3955040320,0,
1,129,0,0,9,18,2,244,1409024000,0,0,0,0,0,0,25179840,0,
2,33,1,0,8,48,2,0,9786709,1431655765,1431655765,1431846912,2575789163,2250551530,2863289342,2764750848,,
2,26,1,0,8,22,2,0,9786709,1431655765,1431655765,1431846912,2575791787,2250551530,2863284375,2991243264,,
2,29,1,0,8,36,2,0,9786709,1431655765,1431655765,1431846912,2575790699,2250551530,2863299922,2269822976,,
2,19,1,0,8,38,2,0,9786709,1431655765,1431655765,1431846912,2575777792,42,2863291667,2231320576,,
1,128,0,0,9,3,2,40,2584920091,4273996287,3231711624,3107512317,4292869631,3757940667,2545680383,3318955712,0,
1,129,0,0,9,18,2,244,2586269737,1073597463,3287103793,3758610111,4189583063,4265869312,11712,778263680,0,
1,137,0,0,9,0,2,59,2600206336,0,0,0,0,0,0,478639936,0,
0,23,0,0,10,2,2,0,583095850,2272660844,294084157,2387042214,3210149917,2822980221,3060153160,953794820,293161601,2915038624
0,24,0,0,10,5,2,0,583095850,2272660844,294084157,2387042128,1062666292,675496532,912669591,953794903,293161591,767554860
0,18,0,0,10,4,2,0,583095850,2272660844,294084157,2387042214,3210149917,2822980221,3060153160,953794820,293161601,2915038624
0,12,0,0,10,1,2,0,583095850,2272660844,294084157,2387042128,1062666292,675496532,912669591,953794903,293161591,767554860
0,25,0,0,10,21,2,0,583095850,2272660844,294084783,327638858,3210248200,675496716,912554218,3101237695,289739845,2915038379
0,10,0,0,10,23,2,0,583095850,2272660844,294084783,327638858,3210248200,675496716,912554218,3101237695,289739845,2915038379
2,29,5,0,8,69,2,0,9786709,1431655765,1431655765,1431846912,2575794176,42,2863316550,1119830016,,
2,33,5,0,8,72,2,0,9786709,1431655765,1431655765,1431846912,2575794176,42,2863316550,1119830016,,
2,26,5,0,8,73,2,0,9786709,1431655765,1431655765,1431846912,2575794176,42,2863316550,1119830016,,
6,9,0,5,4,14,2,0,889998612,2806032988,127117312,44826625,,,,,,
6,16,0,6,4,15,2,0,889998345,2002823800,125489152,44826625,,,,,,
6,21,0,11,4,16,2,0,889998345,2002823800,125489152,44826625,,,,,,
6,21,2,11,4,88,2,0,889998345,2002823800,125489152,44826625,,,,,,
6,16,2,6,4,90,2,0,889998345,2002823800,125489152,44826625,,,,,,
2,19,5,0,8,68,2,0,9786709,1431655765,1431655765,1431846912,2575794176,42,2863316550,1119830016,,
6,20,0,9,4,17,2,0,889998345,2002823800,125489152,44826625,,,,,,
5,3,0,0,10,39,2,0,583051905,2272658819,1061893731,46140097,2367807485,2147483689,2147483689,2173719961,2225226214,2222981244
5,7,0,0,10,20,2,0,583051905,2272658819,1061893731,46140097,2367807485,2147483689,2147483689,2173719961,2225226214,2222981244
1,128,0,0,9,3,2,40,3322470397,4292869631,3757965279,4228014079,4292869631,3758078907,3148322747,2176026048,0,
1,129,0,0,9,18,2,244,3322781692,6290943,4294836191,4261396480,0,536846265,3149552051,2946617408,0,
1,137,0,0,9,0,2,59,3322765308,2096639,4294836191,4261396483,4290772992,536846265,3149553075,2820774912,0,
2,29,1,0,8,36,2,0,283581640,2275414323,4027081574,3422388224,2694848310,406847530,2863298318,3901472768,,
2,19,1,0,8,38,2,0,9786709,1431655765,1431655765,1431846912,2575810560,42,2863284799,3158261760,,
2,33,1,0,8,48,2,0,269953398,812701406,4169453313,3825205248,2497710006,406847530,2863294719,2035007488,,
2,26,1,0,8,22,2,0,271540979,2689457118,3781627120,2483142656,2782950838,406847530,2863295808,2857091072,,
1,128,0,0,9,3,2,40,1393483773,4292869631,4293787615,4261404671,4294967295,536853433,2075891055,2496305792,0,
1,129,0,0,9,18,2,244,1393139709,4292869631,3221356511,4261404668,2097151,3221470137,4223379370,270308736,0,
1,137,0,0,9,0,2,59,1393123325,4292869631,3221356511,4261404668,2097151,3221470137,4223379370,480158208,0,
2,29,5,0,8,69,2,0,17171942,3555421846,3073025,2852438016,2640625664,42,2863312032,385826816,,
6,9,0,5,4,14,2,0,956465929,2855583873,437641216,44826625,,,,,,
6,16,0,6,4,15,2,0,956826211,2838806673,705880064,44826625,,,,,,
6,21,0,11,4,16,2,0,956828259,2838806673,706156544,44826625,,,,,,
6,21,2,11,4,88,2,0,956828259,2838806673,706156544,44826625,,,,,,
6,16,2,6,4,90,2,0,956826211,2838806673,705880064,44826625,,,,,,
2,33,5,0,8,72,2,0,17171942,3109145749,3287550,2852438016,2450440192,42,2863304674,717176832,,
2,26,5,0,8,73,2,0,17171942,3464971236,3304675,2852438016,2457387008,42,2863311001,67059712,,
6,20,0,9,4,17,2,0,956828259,2838806673,706156544,44826625,,,,,,
6,20,2,9,4,91,2,0,956828259,2838806673,706156544,44826625,,,,,,
2,19,5,0,8,68,2,0,17171942,3480825417,301231,2852438016,3081355264,42,2863315082,1681866752,,
0,23,4,0,10,83,2,67,2338197981,2151638386,1687397957,2150658049,4288544512,38215689,1446792073,0,1185,1972942282
0,24,4,0,10,86,2,67,2338456029,2149279090,1706842326,7284736,1912614610,3732276506,3639588352,1621538829,2204681409,2654516746
0,18,4,0,10,82,2,67,2336887261,2152424818,1702358421,2153224193,4288544512,38215689,1446792073,0,2399,4162368650
5,4,4,0,10,95,2,67,2333233629,2157736962,1912579296,2147338240,2506444995,3670671339,733199261,2152177291,4282387664,1161343242
1,128,0,0,9,3,2,40,2600206592,1427199189,135483732,3570422225,1073741824,0,0,838517248,0,
1,129,0,0,9,18,2,244,2584780797,4292869631,3757834271,4261404669,4292869631,3758078907,3015424955,2923098688,0,
3,23,0,0,10,10,2,244,948973933,406413247,609022970,360513718,18873849,699268962,897539883,768965283,833639454,666732130
3,25,0,0,10,6,2,244,948973933,406413247,609031423,133988423,31980937,710279364,50288897,766997205,524880279,417019025
3,6,0,0,10,7,2,244,948973933,406413247,609038077,946733042,1043857295,389939058,627115685,731456954,439142058,748954655
3,6,2,0,10,65,2,67,948973933,406413247,609038077,946733042,1043857295,389939058,627115685,731456954,439142058,748954655
3,8,0,0,10,8,2,244,948973933,406413247,609769371,851312884,135266255,444071759,75434176,548434542,920388460,413058081
3,16,0,0,10,24,2,244,948973933,406413247,609121273,512098274,1071120143,422313846,490798546,731469495,689256865,467427906
3,8,2,0,10,64,2,67,948973933,406413247,609769371,851312884,135266255,444071759,75434176,548434542,920388460,413058081
3,13,0,0,10,11,2,244,948973933,406413247,609566125,551354157,1070071663,426377163,232742157,8589136,438636691,246663312
3,16,2,0,10,67,2,67,948973933,406413247,609121273,512098274,1071120143,422313846,490798546,731469495,689256865,467427906
3,13,2,0,10,66,2,67,948973933,406413247,609566125,551354157,1070071663,426377163,232742157,8589136,438636691,246663312
3,9,0,0,10,9,2,244,948973933,406413247,609066489,116293518,868220767,377225062,557890188,735472180,258809223,30417452
3,9,2,0,10,70,2,67,948973933,406413247,609066489,116293518,868220767,377225062,557890188,735472180,258809223,30417452
3,58,0,0,10,25,2,244,948973933,406338226,877621536,851410929,1021312489,805961853,232711950,168462779,305738294,364402777
1,137,0,0,9,0,2,59,2584829949,4292869631,3757834271,4261404669,4292869631,3758078907,3015424955,2479777152,0,
2,29,1,0,8,36,2,0,33950971,4219816388,2760005150,939573248,2224709760,1272072554,2863290768,1862336512,,
2,19,1,0,8,38,2,0,33950987,3490941412,540119006,1725005824,2229747712,42,2863295697,620707840,,
2,33,1,0,8,48,2,0,33961918,874105388,4158532152,406241280,3194052786,3649263402,2863298372,2424373248,,
2,26,1,0,8,22,2,0,33961912,1488210459,1945250984,1930444800,3192611000,2806805674,2863286008,620822528,,
1,128,0,0,9,3,2,40,3323753471,4294967295,4294967295,4294967295,4294967295,3221225472,0,1022944192,0,
1,129,0,0,9,18,2,244,3328467200,134087168,2147483648,1024,0,0,0,42479424,0,
1,137,0,0,9,0,2,59,3328467200,134087168,2147483648,512,0,0,0,174749120,0,
2,33,5,0,8,72,2,0,50741232,3376897280,780187018,1061175296,2572861440,42,2863302340,2097102848,,
2,26,5,0,8,73,2,0,50741232,1397210944,1690319818,2923462656,2405089280,42,2863306855,159334400,,
6,9,0,5,4,14,2,0,1158679341,3925921804,1163165696,44826625,,,,,,
6,16,0,6,4,15,2,0,1158679311,3404779556,1163722752,44826625,,,,,,
6,21,0,11,4,16,2,0,1158679311,3404779556,1163722752,44826625,,,,,,
6,21,2,11,4,88,2,0,1158679311,3404779556,1163722752,44826625,,,,,,
6,16,2,6,4,90,2,0,1158679311,3404779556,1163722752,44826625,,,,,,
2,19,5,0,8,68,2,0,50741233,2760352830,2365865413,1618870272,2530918400,42,2863300795,83836928,,
2,29,5,0,8,69,2,0,50741233,1468549630,2172923525,1409155072,2300231680,42,2863303998,746536960,,
6,20,0,9,4,17,2,0,1158679311,3404779556,1163722752,44826625,,,,,,
2,21,5,0,8,74,2,0,50741233,1292416577,965008708,1996587008,2287648768,42,2863304227,4215226368,,
1,128,0,0,9,3,2,40,1409025280,2670469,702545952,4194304,0,0,0,234486720,0,
1,129,0,0,9,18,2,244,1399998734,1162051648,167837663,4155245184,0,0,0,533239296,0,
2,33,1,0,8,48,2,0,67510783,3959428119,2550139717,2415902720,2952817921,2084022250,2863287588,814399488,,
2,26,1,0,8,22,2,0,67508991,3590316055,2550199078,402702336,2147511661,3272587754,2863286309,2768945152,,
2,29,1,0,8,36,2,0,67509759,4043306775,2617167860,1342160896,2189454343,2444991402,2863295587,743096320,,
2,19,1,0,8,38,2,0,67506944,50341655,2551417525,2147647488,2629844992,42,2863288190,3418308608,,
1,128,0,0,9,3,2,40,2584789015,4278190591,3231711560,3040387069,4292869631,3757940667,2545680383,3811805184,0,
1,129,0,0,9,18,2,244,2584215551,4294705152,0,0,131072,0,0,3130139072,0,
1,137,0,0,9,0,2,59,2585547775,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,3235252736,0,
0,23,0,0,10,2,2,0,583095850,2272668048,358875355,46769631,427102060,122255709,2664168340,763737778,2147486748,309649071
0,24,0,0,10,5,2,0,583095850,2272668048,358875181,2194253302,2574585669,2269739380,516669776,218478210,2147490793,3079359603
0,18,0,0,10,4,2,0,583095850,2272668048,358875272,46769631,427102060,122255709,2664168340,705017516,5640,788388164
0,12,0,0,10,1,2,0,583095850,2272668048,358875181,2194253302,2574585669,2269739380,516684125,2282075776,4193883,742675388
2,29,5,0,8,69,2,0,88530624,51412383,1879747628,3297411072,2863300608,42,2863313532,1442791424,,
2,33,5,0,8,72,2,0,88530624,51412095,134917164,3297411072,2863300608,42,2863305370,910114816,,
2,26,5,0,8,73,2,0,88530624,51411966,3893013548,3297411072,2863300608,42,2863313846,4202643456,,
6,9,0,5,4,14,2,0,1326218145,922009780,432361472,44826625,,,,,,
6,16,0,6,4,15,2,0,1326240507,880066755,700801024,44826625,,,,,,
6,21,0,11,4,16,2,0,1326240507,880066756,700575744,44826625,,,,,,
6,21,2,11,4,88,2,0,1326240507,880066756,700575744,44826625,,,,,,
6,16,2,6,4,90,2,0,1326240507,880066755,700801024,44826625,,,,,,
6,255,0,2,4,35,2,0,1326218145,922009780,432621568,44826625,,,,,,
6,22,0,4,4,13,2,0,1326240507,880066756,700575744,44826625,,,,,,
6,7,2,12,4,93,2,0,1326240507,880066756,700575744,44826625,,,,,,
6,20,0,9,4,17,2,0,1326240507,880066756,700575744,44826625,,,,,,
6,20,2,9,4,91,2,0,1326240507,880066756,700575744,44826625,,,,,,
2,19,5,0,8,68,2,0,88530624,51412159,671788076,3297411072,2863300608,42,2863303041,394215424,,
2,21,5,0,8,74,2,0,88530624,51380288,403352620,3297411072,2863300608,42,2863310125,3590275072,,
5,7,0,0,10,20,2,0,583051905,2272665983,359154135,536870954,2147483689,2147483689,2147499430,2571482766,2147483689,3221212936
5,3,0,0,10,39,2,0,583051905,2272665983,359154135,536870954,2147483689,2147483689,2147483770,2571482766,2151677738,3219777943
1,128,0,0,9,3,2,40,3322535933,4292869631,3757965279,4227997692,2096639,3758078907,3148322747,2212949440,0,
1,129,0,0,9,18,2,244,3322847228,6290943,4294836191,4261396480,0,536846265,3149552051,2645102144,0,
1,137,0,0,9,0,2,59,3322830844,2096639,4294836191,4261396483,4290772992,536846265,3149553075,2586395136,0,
2,29,1,0,8,36,2,0,117440511,4278190081,303584905,3796025344,2353694806,833067306,2863290848,2353774592,,
2,19,1,0,8,38,2,0,117440511,4278190081,303584905,3796025344,2353692672,42,2863285568,671039488,,
2,33,1,0,8,48,2,0,117440511,4278190081,303584905,3796025344,2353698680,2773051690,2863287993,2949365760,,
2,26,1,0,8,22,2,0,117440511,4278190081,303584905,3796025344,2353694913,228503914,2863286914,2970337280,,
1,128,0,0,9,3,2,40,1393352701,4292869631,4293787615,4261404671,4286579711,536853433,2075891055,2216404864,0,
1,129,0,0,9,18,2,244,1393205245,4292869631,3221356511,4261404668,2097151,3221470137,4223379370,571755392,0,
1,137,0,0,9,0,2,59,1393188861,4292869631,3221356511,4261404668,2097151,3221470137,4223379370,781614080,0,
2,29,5,0,8,69,2,0,125343540,18895623,3023630204,4279091200,3041214464,42,2863303798,3141484544,,
6,9,0,5,4,14,2,0,1427916623,104907308,1129967616,44826625,,,,,,
6,16,0,6,4,15,2,0,1427916592,3908092488,1129920512,44826625,,,,,,
6,21,0,11,4,16,2,0,1427916592,3908092488,1129920512,44826625,,,,,,
6,21,2,11,4,88,2,0,1427916592,3908092488,1129920512,44826625,,,,,,
6,16,2,6,4,90,2,0,1427916592,3908092488,1129920512,44826625,,,,,,
2,33,5,0,8,72,2,0,125343540,18895623,3023630204,4279091200,3041214464,42,2863303798,3141484544,,
6,255,0,2,4,35,2,0,1427916623,104907308,1129967616,44826625,,,,,,
2,26,5,0,8,73,2,0,125343540,18895623,3023630204,4279091200,3041214464,42,2863303798,3141484544,,
6,22,0,4,4,13,2,0,1427916592,3908092488,1129920512,44826625,,,,,,
6,7,2,12,4,93,2,0,1427916080,3908092488,1129893888,44826625,,,,,,
6,20,0,9,4,17,2,0,1427916592,3908092488,1129920512,44826625,,,,,,
6,20,2,9,4,91,2,0,1427916592,3908092488,1129920512,44826625,,,,,,
2,19,5,0,8,68,2,0,125343540,18895623,3023630204,4279091200,3041214464,42,2863303798,3141484544,,
2,21,5,0,8,74,2,0,125343540,18895623,3023630204,4279091200,3041214464,42,2863303798,3141484544,,
1,128,0,0,9,3,2,40,2590407183,4093624296,134217728,2147823488,0,0,0,304158720,0,
1,129,0,0,9,18,2,244,2584846333,4292869631,3757834271,4261404669,4292869631,3758078907,3015424955,2672579072,0,
3,23,0,0,10,10,2,244,948978022,407905279,183100560,3978647,43773301,15759941,951113027,1071554608,89291922,783857464
3,25,0,0,10,6,2,244,948978022,407905279,183100560,3978647,43773301,15759941,951113027,1071554608,89291922,783857464
3,6,0,0,10,7,2,244,948978022,407905279,183100560,3978647,43773301,15759941,951113027,1071554608,89291922,783856958
3,6,2,0,10,65,2,67,948978022,407905279,183100560,3978647,43773301,15759941,951113027,1071554608,89291922,783856958
3,8,0,0,10,8,2,244,948978022,407905279,183100560,3978647,43773301,15759941,951113027,1071554608,89291922,783856958
3,16,0,0,10,24,2,244,948978022,407905279,183100560,3978647,43773301,15759941,951113027,1071554608,89291922,783856958
3,13,0,0,10,11,2,244,948978022,407905279,183100560,3978647,43773301,15759941,951113027,1071554608,89291922,783856958
3,8,2,0,10,64,2,67,948978022,407905279,183100560,3978647,43773301,15759941,951113027,1071554608,89291922,783856958
3,16,2,0,10,67,2,67,948978022,407905279,183100560,3978647,43773301,15759941,951113027,1071554608,89291922,783856958
3,13,2,0,10,66,2,67,948978022,407905279,183100560,3978647,43773301,15759941,951113027,1071554608,89291922,783856958
3,9,0,0,10,9,2,244,948978022,407905279,183100560,3978647,43773301,15759941,951113027,1071554608,89291922,783856958
3,9,2,0,10,70,2,67,948978022,407905279,183100560,3978647,43773301,15759941,951113027,1071554608,89291922,783856958
3,58,0,0,10,25,2,244,948978022,407905279,183298964,2708472,542383179,812986975,254871398,1070522455,231426158,308815078
3,10,2,0,10,78,2,67,948978022,407905279,183100560,3978647,43773301,15759941,951113027,1071554608,89291922,783856958
1,137,0,0,9,0,2,59,2584895485,4292869631,3757834271,4261404669,4292869631,3758078907,3015424955,2714155904,0,
2,29,1,0,8,36,2,0,125343612,31472497,2077934784,2132508672,2978300932,3280692394,2863295488,3175153664,,
2,19,1,0,8,38,2,0,125343612,31472497,2077934784,2132508672,2978299904,42,2863300553,2285846528,,
2,33,1,0,8,48,2,0,125343612,31472497,2077934784,2132508672,2978302468,3280820138,2863292178,2487287808,,
2,26,1,0,8,22,2,0,125343612,31472497,2077934784,2132508672,2978307268,3281728106,2863293062,3389063168,,
1,128,0,0,9,3,2,40,3324504105,2619265791,333833961,1609847536,687859351,4288740864,268976338,3384507584,0,
1,129,0,0,9,18,2,244,3328493680,0,0,1024,0,0,0,691753280,0,
1,137,0,0,9,0,2,59,3328493680,0,0,512,0,0,0,567872448,0,
2,33,5,0,8,72,2,0,142605984,2730,2863311530,2863300608,2863300608,42,2863316695,444547072,,
2,26,5,0,8,73,2,0,142605984,2730,2863311530,2863300608,2863300608,42,2863316695,444547072,,
6,9,0,5,4,14,2,0,1593033802,850706336,374548480,44826625,,,,,,
6,16,0,6,4,15,2,0,1593035684,951369648,676575232,44826625,,,,,,
6,21,0,11,4,16,2,0,1593035684,951369648,676575232,44826625,,,,,,
6,21,2,11,4,88,2,0,1593035684,951369648,676575232,44826625,,,,,,
6,16,2,6,4,90,2,0,1593035684,951369648,676575232,44826625,,,,,,
6,9,2,5,4,92,2,0,1593033802,850706336,374548480,44826625,,,,,,
2,19,5,0,8,68,2,0,142605984,2730,2863311530,2863300608,2863300608,42,2863316695,444547072,,
6,255,0,2,4,35,2,0,1593035850,846512032,375308288,44826625,,,,,,
6,22,0,4,4,13,2,0,1593035684,951369648,676575232,44826625,,,,,,
2,29,5,0,8,69,2,0,142605984,2730,2863311530,2863300608,2863300608,42,2863316695,444547072,,
6,7,2,12,4,93,2,0,1593035684,951369648,676575232,44826625,,,,,,
2,21,5,0,8,74,2,0,142605984,2730,2863311530,2863300608,2863300608,42,2863316695,444547072,,
6,20,0,9,4,17,2,0,1593035684,951369648,676575232,44826625,,,,,,
1,128,0,0,9,3,2,40,1400081024,1075843080,0,71,1075843080,67108864,0,1065264960,0,
1,129,0,0,9,18,2,244,1399990533,31510599,4227792735,4026268416,0,0,0,1033655360,0,
1,137,0,0,9,0,2,59,1399924997,31510599,4227792735,4026268446,2248364408,537330881,2684880120,4148295680,0,
2,33,1,0,8,48,2,0,142605551,4286581418,2863311530,2863300608,2863313699,1200048234,2863297744,931840000,,
2,26,1,0,8,22,2,0,142605551,4286581418,2863311530,2863300608,2863302217,3019458218,2863297663,1934278656,,
2,29,1,0,8,36,2,0,142605551,4286581418,2863311530,2863300608,2863305324,3836626794,2863289526,1829421056,,
2,19,1,0,8,38,2,0,142605551,4286581418,2863311530,2863300608,2863300608,42,2863285203,1694449664,,
1,128,0,0,9,3,2,40,2584854555,4273996287,3231711624,2906136573,4292869631,3757940667,2545680383,3803635072,0,
1,129,0,0,9,18,2,244,2600206336,0,0,0,0,0,0,478639936,0,
1,137,0,0,9,0,2,59,2591112460,111341632,235504448,269087104,0,0,0,893809152,0,
0,23,0,0,10,2,2,0,583095850,2272676352,767397468,173552837,2510432969,3184722101,3220109029,2197727346,2204002330,2243338044
0,24,0,0,10,5,2,0,583095850,2272676352,222278622,2394309050,2402663110,3216720463,26237048,58337361,2202939873,2243338095
0,18,0,0,10,4,2,0,583095850,2272676352,704684538,2349350736,601292406,2155348116,979051125,2171725940,55860308,95854563
0,12,0,0,10,1,2,0,583095850,2272676352,134279122,2360570079,478966690,2163360034,2722978422,2224449643,54031715,95853519
0,32,0,0,10,19,2,0,583095850,2272676352,121543943,186063932,839772150,3201237289,2686576092,73853038,2203827079,95854563
2,29,5,0,8,69,2,0,9786709,1431655765,1431655765,1431846912,2575990784,42,2863312709,3246342144,,
2,33,5,0,8,72,2,0,9786709,1431655765,1431655765,1431846912,2575990784,42,2863312709,3246342144,,
2,26,5,0,8,73,2,0,9786709,1431655765,1431655765,1431846912,2575990784,42,2863312709,3246342144,,
6,9,0,5,4,14,2,0,1696900970,1533074760,541906944,44826625,,,,,,
6,16,0,6,4,15,2,0,1696900940,1035001184,541863936,44826625,,,,,,
6,21,0,11,4,16,2,0,1696900940,1035001184,541863936,44826625,,,,,,
6,21,2,11,4,88,2,0,1696900940,1035001184,541863936,44826625,,,,,,
6,16,2,6,4,90,2,0,1696900940,1035001184,541863936,44826625,,,,,,
6,255,0,2,4,35,2,0,1696900970,1532026184,541642752,44826625,,,,,,
6,22,0,4,4,13,2,0,1696900940,1035001184,541863936,44826625,,,,,,
6,22,2,4,4,89,2,0,1696900940,1035001184,541863936,44826625,,,,,,
6,7,2,12,4,93,2,0,1696900940,1035001184,541863936,44826625,,,,,,
6,20,0,9,4,17,2,0,1696900940,1035001184,541863936,44826625,,,,,,
2,19,5,0,8,68,2,0,9786709,1431655765,1431655765,1431846912,2575990784,42,2863312709,3246342144,,
2,21,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912,2575990784,42,2863312709,3246342144,,
5,7,0,0,10,20,2,0,583051905,2272674543,427168136,16188,892034836,981057597,2238267482,3218911885,3133522843,95854563
5,3,0,0,10,39,2,0,583051905,2272674543,423672108,116586228,33078813,2165016964,456862903,990769852,990755301,2243338095
1,128,0,0,9,3,2,40,3322601469,4292869631,3757965279,4228014079,4292869631,3758078907,3148322747,2194537344,0,
1,129,0,0,9,18,2,244,3322716156,6290943,4294836191,4261396480,0,536846265,3149552051,2664919040,0,
1,137,0,0,9,0,2,59,3322699772,2096639,4294836191,4261396483,4290772992,536846265,3149553075,2572631104,0,
2,29,1,0,8,36,2,0,296231577,2682934969,4257219098,854147072,3203745939,3647289898,2863299001,2840313856,,
2,19,1,0,8,38,2,0,9786709,1431655765,1431655765,1431846912,2576007168,42,2863289148,1073692672,,
2,33,1,0,8,48,2,0,291249853,1596873329,2045581523,131235840,2411923923,4000099306,2863284878,2253111296,,
2,26,1,0,8,22,2,0,288561704,4191569885,3076306846,4225613824,3056688595,3258184170,2863293018,3737894912,,
1,128,0,0,9,3,2,40,1393418237,4292869631,4294049759,4261404671,4294967294,3758078905,2075891055,3124168384,0,
1,129,0,0,9,18,2,244,1393074173,4292869631,3221356511,4261404668,2097151,3221470137,4223379370,560608704,0,
1,137,0,0,9,0,2,59,1393057789,4292869631,3221356511,4261404668,2097151,3221470137,4223379370,770179648,0,
2,29,5,0,8,69,2,0,9786709,1431655765,1431655765,1431846912,2576023552,42,2863304241,2285846528,,
6,9,0,5,4,14,2,0,1856056543,2901721023,375808000,44826625,,,,,,
6,16,0,6,4,15,2,0,1856044089,2985607119,677879808,44826625,,,,,,
6,21,0,11,4,16,2,0,1856044089,2985607119,677879808,44826625,,,,,,
6,21,2,11,4,88,2,0,1856044089,2985607119,677879808,44826625,,,,,,
6,16,2,6,4,90,2,0,1856044089,2985607119,677879808,44826625,,,,,,
2,33,5,0,8,72,2,0,9786709,1431655765,1431655765,1431846912,2576023552,42,2863304241,2285846528,,
6,255,0,2,4,35,2,0,1856056543,2901721024,376367104,44826625,,,,,,
6,22,0,4,4,13,2,0,1856044089,2985607119,677879808,44826625,,,,,,
2,26,5,0,8,73,2,0,9786709,1431655765,1431655765,1431846912,2576023552,42,2863304241,2285846528,,
6,22,2,4,4,89,2,0,1856044089,2985607119,677879808,44826625,,,,,,
6,7,2,12,4,93,2,0,1856044089,2985607119,677879808,44826625,,,,,,
2,19,5,0,8,68,2,0,9786709,1431655765,1431655765,1431846912,2576023552,42,2863304241,2285846528,,
6,20,0,9,4,17,2,0,1856044089,2985607119,677879808,44826625,,,,,,
2,21,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912,2576023552,42,2863304241,2285846528,,
0,23,4,0,10,83,2,67,2338103773,2435499071,2023293115,3707764130,2190409728,2556201545,2159548412,660747991,1196558703,3825776075
0,24,4,0,10,86,2,67,2338365917,2435499035,2090401897,3972005868,3551881215,3793729701,4182263857,3837310168,3493615780,1836627467
0,18,4,0,10,82,2,67,2336793053,2435499083,2023293064,1080033047,2197657600,1238314461,2080905034,3809880878,2718958377,1169732747
5,7,4,0,10,85,2,67,2333909469,2435498140,1687977950,918552576,0,1035594,3618635949,671864056,2702246056,386445771
5,3,4,0,10,96,2,67,2332860893,2435498140,1620836784,1803552636,2178664447,1722658937,4280365932,3929210984,3880321945,2016981195
5,4,4,0,10,95,2,67,2333123037,2435498140,1620836406,1872757384,2973579263,4160307190,4225839658,682295800,1886850852,8958219
1,128,0,0,9,3,2,40,2600207616,1427774044,3357350236,3708296025,1557977177,3645380766,1209126993,3783993536,0,
1,129,0,0,9,18,2,244,2584911869,4292869631,3757834271,4261404669,4292869631,3758078907,3015424955,2906950656,0,
3,23,0,0,10,10,2,244,948982121,409477226,739642346,23113937,369821053,548427881,184626465,268435664,0,0
3,25,0,0,10,6,2,244,948982121,409477226,739642346,23113937,369821053,548427881,184626465,268435664,0,0
3,6,0,0,10,7,2,244,948982121,409477226,739642346,23113937,369821053,548427881,184626465,313174532,715827892,715827892
3,6,2,0,10,65,2,67,948982121,409477226,739642346,23113937,369821053,548427881,184626465,313174532,715827892,715827892
3,8,0,0,10,8,2,244,948982121,409477226,739642346,23113937,369821053,548427881,184626465,313174532,715827892,715827892
3,16,0,0,10,24,2,244,948982121,409477226,739642346,23113937,369821053,548427881,184626465,313174532,715827892,715827892
